06.07.2017 14:51:29;Антон;Прокопенко;Евгеньевич(-вна);Речица;Беларусь
06.07.2017 14:51:29;Игорь;Прокопенко;Максимович(-вна);Речица;Беларусь
06.07.2017 14:51:29;Федор;Прохоренко;Петрович(-вна);Питерберг;Россия
06.07.2017 14:51:29;Анна;Прокопенко;Евгеньевич(-вна);Речица;Беларусь
06.07.2017 14:51:29;Федор;Сидоренко;Денисович(-вна);Минск;Беларусь
06.07.2017 14:51:29;Антон;Прохоренко;Денисович(-вна);Питерберг;Россия
06.07.2017 14:51:29;Анна;Прохоренко;Максимович(-вна);Речица;Беларусь
06.07.2017 14:51:29;Федор;Прокопенко;Денисович(-вна);Гомель;Беларусь
06.07.2017 14:51:29;Илья;Прохоренко;Петрович(-вна);Гомель;Беларусь
06.07.2017 14:51:29;Илья;Невдашенко;Максимович(-вна);Гомель;Беларусь
06.07.2017 14:51:29;Илья;Прохоренко;Андреевич(-вна);Гомель;Беларусь
06.07.2017 14:51:29;Илья;Астапенко;Денисович(-вна);Гомель;Беларусь
